X[1, [9.97012021 7.5583572  0.93813025], 196085.664, [6.49323286 5.8837943  2.38909144]]
[1, [9.96916654 7.42193105 1.28218122], 196085.664, [6.49323286 5.8837943  2.38909144]]
[0, [9.97082736 4.36528815 4.10732668], 196085.664, [6.49323286 5.8837943  2.38909144]]
X[1, [9.9705278  7.55257617 0.92746822], 196085.684, [6.49254831 5.88699986 2.40489029]]
[1, [9.96927647 7.42044004 1.27605767], 196085.684, [6.49254831 5.88699986 2.40489029]]
[1, [9.97057696 4.36464301 4.09478505], 196085.684, [6.49254831 5.88699986 2.40489029]]
X[1, [9.9703581  7.55767292 0.93298237], 196085.724, [6.49121553 5.89322317 2.43761853]]
[1, [9.96940717 7.42170529 1.27741222], 196085.724, [6.49121553 5.89322317 2.43761853]]
[1, [9.97242666 4.36633385 4.09691592], 196085.724, [6.49121553 5.89322317 2.43761853]]
X[1, [9.96919556 7.55365124 0.93627845], 196085.764, [6.48992848 5.89921827 2.47163557]]
[1, [9.96889191 7.42260475 1.28055297], 196085.764, [6.48992848 5.89921827 2.47163557]]
[0, [9.97358169 4.6318108  4.06132051], 196085.764, [6.48992848 5.89921827 2.47163557]]
[1, [9.97193236 4.36474235 4.09500394], 196085.764, [6.48992848 5.89921827 2.47163557]]
X[1, [9.9700288  7.55940535 0.9400495 ], 196085.804, [6.48868312 5.90500988 2.50672584]]
[1, [9.97002499 7.42443213 1.28877186], 196085.804, [6.48868312 5.90500988 2.50672584]]
[0, [9.97223157 4.63453693 4.05964245], 196085.804, [6.48868312 5.90500988 2.50672584]]
[1, [9.97037799 4.36759284 4.09342948], 196085.804, [6.48868312 5.90500988 2.50672584]]
X[1, [9.96975971 7.55627956 0.94947139], 196085.844, [6.4874751  5.91061911 2.54286979]]
[1, [9.96846731 7.42513634 1.29887512], 196085.844, [6.4874751  5.91061911 2.54286979]]
[0, [9.97118736 4.63686121 4.06269083], 196085.844, [6.4874751  5.91061911 2.54286979]]
[1, [9.9724294  4.36845971 4.09806319], 196085.844, [6.4874751  5.91061911 2.54286979]]
X[1, [9.96797396 7.55387297 0.93840652], 196085.864, [6.48688429 5.91336087 2.56133663]]
[1, [9.9690195  7.41965079 1.28250971], 196085.864, [6.48688429 5.91336087 2.56133663]]
[0, [9.97204503 4.63514832 4.04373053], 196085.864, [6.48688429 5.91336087 2.56133663]]
[1, [9.97262244 4.36694858 4.07457404], 196085.864, [6.48688429 5.91336087 2.56133663]]
X[1, [9.96960541 7.55314851 0.92176623], 196085.884, [6.48630208 5.91606326 2.58007231]]
[1, [9.96826405 7.42208095 1.27138147], 196085.884, [6.48630208 5.91606326 2.58007231]]
[1, [9.97113294 4.63397625 4.02006911], 196085.884, [6.48630208 5.91606326 2.58007231]]
[1, [9.97483027 4.3643359  4.05656183], 196085.884, [6.48630208 5.91606326 2.58007231]]
X[1, [9.96911896 7.55393616 0.92975049], 196085.924, [6.48516229 5.92135634 2.6183698 ]]
[1, [9.96915865 7.4193438  1.27889889], 196085.924, [6.48516229 5.92135634 2.6183698 ]]
[1, [9.97206291 4.63470725 4.02171194], 196085.924, [6.48516229 5.92135634 2.6183698 ]]
[1, [9.97354053 4.36598714 4.06158823], 196085.924, [6.48516229 5.92135634 2.6183698 ]]
X[1, [9.97062763 7.55283451 0.91408898], 196085.944, [6.48460395 5.92395023 2.63795104]]
[1, [9.96937202 7.42191796 1.26401734], 196085.944, [6.48460395 5.92395023 2.63795104]]
[1, [9.97168911 4.6330966  3.99922497], 196085.944, [6.48460395 5.92395023 2.63795104]]
[1, [9.97506594 4.36348516 4.04846912], 196085.944, [6.48460395 5.92395023 2.63795104]]
X[1, [9.97002295 7.55486992 0.90413515], 196085.964, [6.4840528  5.92651128 2.65785113]]
[1, [9.96979742 7.41592999 1.24937535], 196085.964, [6.4840528  5.92651128 2.65785113]]
[1, [9.97400723 4.63034038 3.97809311], 196085.964, [6.4840528  5.92651128 2.65785113]]
[1, [9.97447819 4.36193206 4.03475704], 196085.964, [6.4840528  5.92651128 2.65785113]]
X[1, [9.97031168 7.5531175  0.92635052], 196086.024, [6.48243874 5.93401522 2.71979205]]
[1, [9.96903116 7.42246931 1.27654175], 196086.024, [6.48243874 5.93401522 2.71979205]]
[1, [9.97294012 4.6337878  3.99904665], 196086.024, [6.48243874 5.93401522 2.71979205]]
[1, [9.97532267 4.36443992 4.06093246], 196086.024, [6.48243874 5.93401522 2.71979205]]
X[1, [9.96926414 7.42282918 1.2807825 ], 196086.064, [6.48139183 5.93888561 2.76318143]]
[1, [9.9776106  4.61057388 3.99818733], 196086.064, [6.48139183 5.93888561 2.76318143]]
[1, [9.97336495 4.36543611 4.06611804], 196086.064, [6.48139183 5.93888561 2.76318143]]
X[1, [9.9677609  7.42242091 1.29193717], 196086.104, [6.4803663  5.94366168 2.80819837]]
X[1, [9.97033531 7.42150691 1.27524176], 196086.124, [6.47986117 5.94601647 2.83126229]]
[1, [9.97797167 4.60364229 3.9778276 ], 196086.124, [6.47986117 5.94601647 2.83126229]]
[1, [9.97458451 4.36655643 4.05904419], 196086.124, [6.47986117 5.94601647 2.83126229]]
X[1, [9.96849204 7.41863599 1.26101156], 196086.144, [6.47936085 5.94834996 2.85467428]]
[1, [9.97850404 4.60099011 3.95032727], 196086.144, [6.47936085 5.94834996 2.85467428]]
[1, [9.97462279 4.36411848 4.04426939], 196086.144, [6.47936085 5.94834996 2.85467428]]
X[1, [9.96808374 7.42309806 1.26583557], 196086.184, [6.47837451 5.95295483 2.90246534]]
[1, [9.97786835 4.60095203 3.95132515], 196086.184, [6.47837451 5.95295483 2.90246534]]
[1, [9.97550537 4.36332934 4.05010435], 196086.184, [6.47837451 5.95295483 2.90246534]]
X[1, [9.96816965 7.4189252  1.27193342], 196086.224, [6.47740645 5.95748048 2.9514287 ]]
X[1, [9.9694386  7.42157057 1.25761159], 196086.244, [6.47692846 5.95971563 2.97633669]]
[0, [9.97197835 4.25469281 3.82620357], 196086.244, [6.47692846 5.95971563 2.97633669]]
[1, [9.97780033 4.59839302 3.9239917 ], 196086.244, [6.47692846 5.95971563 2.97633669]]
[1, [9.97394025 4.36581889 4.04385474], 196086.244, [6.47692846 5.95971563 2.97633669]]
X[1, [9.97010181 7.42428073 1.29026359], 196086.304, [6.47551531 5.96632276 3.05308612]]
[0, [9.97217535 4.2563495  3.85262766], 196086.304, [6.47551531 5.96632276 3.05308612]]
[1, [9.97728338 4.60481854 3.95005997], 196086.304, [6.47551531 5.96632276 3.05308612]]
[1, [9.97499556 4.36718247 4.07483077], 196086.304, [6.47551531 5.96632276 3.05308612]]
X[1, [9.9687766  7.42354058 1.29259472], 196086.344, [6.47458898 5.97065563 3.10630438]]
[1, [9.97077792 4.25657065 3.84652732], 196086.344, [6.47458898 5.97065563 3.10630438]]
[2, [9.97794612 4.60412406 3.94427434], 196086.344, [6.47458898 5.97065563 3.10630438]]
[1, [9.97319835 4.36768309 4.0813504 ], 196086.344, [6.47458898 5.97065563 3.10630438]]
X[1, [ 9.96816489 12.22912377  3.81795084], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
[1, [ 9.97352719 13.497378    3.87720336], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
[2, [ 9.97448943 11.88168851  3.93146971], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
[1, [ 9.96917877 12.12251506  4.0825277 ], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
[1, [ 9.97348592 13.30375174  4.10530934], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
[1, [ 9.97352615 14.7950148   4.10081878], 196090.984, [ 6.44580329 12.46264007  4.46414404]]
X[1, [ 9.96820699 12.21074202  3.81539429], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[1, [ 9.97358108 13.47860835  3.87018794], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[2, [ 9.9745232  11.86281956  3.92774846], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[1, [ 9.97357978 15.05814465  3.98982504], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[1, [ 9.96920528 12.10323359  4.07962221], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[1, [ 9.97352402 13.28421288  4.09766028], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
[1, [ 9.97357904 14.77540383  4.08946405], 196091.004, [ 6.44574987 12.49389176  4.47010115]]
X[1, [ 9.96955576 12.22044834  3.81655259], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[1, [ 9.97462502 13.48817449  3.87249345], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[2, [ 9.97415076 11.86747402  3.93095643], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[1, [ 9.97363079 15.062157    3.99584164], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[1, [ 9.96957583 12.11101865  4.08452998], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[1, [ 9.97530236 13.29217114  4.10278557], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
[1, [ 9.97355615 14.78724451  4.09324077], 196091.044, [ 6.44564412 12.55472186  4.48189617]]
X[1, [ 9.96823413 12.20520805  3.81304756], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[1, [ 9.97362793 13.47225708  3.87355919], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[2, [ 9.9745574  11.85585313  3.9300821 ], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[1, [ 9.97437877 15.05091964  3.98937585], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[1, [ 9.96962516 12.09895857  4.08030259], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[1, [ 9.97460412 13.27981904  4.09866609], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
[1, [ 9.9745878  14.77146277  4.09010391], 196091.064, [ 6.44559189 12.5842925   4.48776759]]
X[1, [ 9.96818193 12.21472982  3.8138887 ], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[1, [ 9.97460832 13.48597935  3.87250602], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[1, [ 9.97364225 15.05892633  3.993029  ], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[2, [ 9.97449795 11.8646318   3.92898274], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[1, [ 9.96822924 12.11153318  4.08074853], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[1, [ 9.9735339  14.78308073  4.09656763], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
[1, [ 9.97357695 13.29182155  4.1055558 ], 196091.104, [ 6.44548915 12.6417296   4.49945979]]
X[1, [ 9.96817061 12.23029748  3.814603  ], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[1, [ 9.97351301 13.49659547  3.87960108], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[1, [ 9.9735387  15.07358569  3.99894134], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[2, [ 9.9744776  11.87954665  3.92798073], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[1, [ 9.96954426 12.12122983  4.08074791], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[1, [ 9.97453305 14.79361209  4.1009637 ], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
[1, [ 9.97456828 13.30180211  4.10268815], 196091.144, [ 6.44538911 12.69689926  4.51099671]]
X[1, [ 9.97051896 12.21121302  3.8139206 ], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[1, [ 9.97468166 13.47801022  3.86958576], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[1, [ 9.97464854 15.05523382  3.99318734], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[2, [ 9.97454316 11.86471824  3.93124148], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[1, [ 9.96828805 12.10205084  4.07616623], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[1, [ 9.97466758 14.77859527  4.09466309], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
[1, [ 9.97354036 13.28209662  4.10120277], 196091.164, [ 6.44534002 12.72363822  4.51666917]]
X[1, [ 9.96955147 12.22412473  3.81737529], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[1, [ 9.97358343 13.49457136  3.87589923], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[1, [ 9.97433399 15.07133792  3.99521431], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[2, [ 9.97452268 11.87680836  3.9281881 ], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[1, [ 9.9746012  14.78990673  4.09936526], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[1, [ 9.96956576 12.11736683  4.08298687], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
[1, [ 9.97457352 13.29776469  4.10604364], 196091.204, [ 6.44524337 12.77542924  4.52777481]]
X[1, [ 9.96921203 12.23028574  3.81994798], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[1, [ 9.97529899 13.50084264  3.87625915], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[1, [ 9.97454216 15.07694429  3.99581238], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[2, [ 9.97449457 11.88649217  3.93320589], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[1, [ 9.9752664  14.79952082  4.09845364], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[1, [ 9.96960293 12.12642216  4.08064795], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
[1, [ 9.97523721 13.30683999  4.10568931], 196091.244, [ 6.44514926 12.82497273  4.53855357]]
X[1, [ 9.96955675 12.20877796  3.82673142], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[1, [ 9.97459324 13.47524011  3.86093252], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[1, [ 9.97345166 15.05540159  3.95494727], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[1, [ 9.97343947 14.77722905  4.06117896], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[2, [ 9.97492481 11.85998313  3.9475576 ], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[1, [ 9.97426083 13.28480784  4.09420941], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
[1, [ 9.96829612 12.10440543  4.09173765], 196091.264, [ 6.4451033  12.84890303  4.54382969]]
X[1, [ 9.97327869 15.03985617  3.88484112], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[1, [ 9.97335793 13.46252251  3.8464673 ], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[1, [ 9.97047377 12.19009674  3.85139137], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[1, [ 9.97327295 14.76759974  4.00319272], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[1, [ 9.97343835 13.28043357  4.08063841], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[2, [ 9.97378309 11.85168103  3.98360562], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
[1, [ 9.9692248  12.09742688  4.1237048 ], 196091.304, [ 6.44501366 12.89507294  4.55413385]]
X[1, [ 9.97469587 15.11827131  4.01445946], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[1, [ 9.97365104 13.54378874  3.88576186], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[1, [ 9.97462912 14.83935561  4.11857838], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[1, [ 9.97048084 12.27417077  3.82799797], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[1, [ 9.97454361 13.34543606  4.11608737], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[2, [ 9.97290806 11.92419364  3.93755451], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
[1, [ 9.97038498 12.16272664  4.08949729], 196091.504, [ 6.44461662 13.07600852  4.59889303]]
X[1, [ 9.97501297 15.11202046  4.01813498], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[1, [ 9.97382874 13.5380938   3.88517998], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[1, [ 9.97561755 14.83430723  4.11865772], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[1, [ 9.96964423 12.2704415   3.81831044], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[1, [ 9.97468853 13.34031992  4.11610263], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[2, [ 9.97335596 11.92039555  3.92852177], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
[1, [ 9.97044631 12.1588384   4.08420739], 196091.524, [ 6.44459234 13.08866943  4.60362691]]
X[1, [ 9.97388926 15.1146804   4.02191486], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[1, [ 9.97474072 13.54237143  3.88654493], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[1, [ 9.97479654 14.83438298  4.12014798], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[1, [ 9.97044691 12.27129221  3.81846188], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[1, [ 9.97533906 13.34304081  4.11461249], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[2, [ 9.97286314 11.92273229  3.93237571], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
[1, [ 9.96949667 12.16277579  4.08584278], 196091.564, [ 6.44456543 13.11133037  4.61349472]]
X[1, [ 9.97468885 15.11721156  4.01716353], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[1, [ 9.9735835  13.54359472  3.88850578], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[1, [ 9.97467199 14.84139832  4.11886546], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[1, [ 9.9704338  12.27744985  3.82423274], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[1, [ 9.97353822 13.34698036  4.11425088], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[2, [ 9.97332139 11.92186474  3.9358808 ], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
[1, [ 9.970384   12.16325413  4.08704401], 196091.604, [ 6.4445738  13.13076827  4.62339392]]
X[1, [ 9.97347317 15.12217647  4.01941041], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[1, [ 9.97453944 13.54841519  3.89290299], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[1, [ 9.97517268 14.84356869  4.11641473], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[1, [ 9.96951307 12.2785363   3.82638549], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[1, [ 9.97450969 13.35204981  4.11910877], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[2, [ 9.97298156 11.93169392  3.93965061], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
[1, [ 9.96831334 12.16949403  4.09013121], 196091.644, [ 6.4446254  13.14733439  4.63275588]]
X[1, [ 9.97419899 15.11601155  4.01237445], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[1, [ 9.97476783 13.54141128  3.88545735], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[1, [ 9.97501652 14.83611035  4.11379623], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[1, [ 9.97026926 12.27077929  3.82273584], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[1, [ 9.97467448 13.34491935  4.1116633 ], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[2, [ 9.97305449 11.92413788  3.93607312], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
[1, [ 9.96936535 12.16528233  4.0913389 ], 196091.664, [ 6.44466995 13.15460283  4.63714097]]
X[1, [ 9.97493976 15.12045555  4.01361053], 196091.704, [ 6.44480125 13.16718017  4.64528481]]
[1, [ 9.97361272 13.54385337  3.8894227 ], 196091.704, [ 6.44480125 13.16718017  4.64528481]]
[1, [ 9.97381611 14.83925336  4.11587936], 196091.704, [ 6.44480125 13.16718017  4.64528481]]
