[1, [9.97098023 7.53935125 0.93956163], 73252.07, [6.59122511 5.09153345 2.02083357]]
[1, [15.9680473  13.33140896  4.0227722 ], 73281.61, [12.45034602 12.57781231  5.03114201]]
[1, [15.96909294 14.81905576  4.01582007], 73281.61, [12.45034602 12.57781231  5.03114201]]
[0, [15.97186501 14.795158    6.95390224], 73281.61, [12.45034602 12.57781231  5.03114201]]
X[1, [15.96804417 12.0218377   3.75444443], 73281.65, [12.45039234 12.63700166  5.02315266]]
[1, [15.96804134 14.83254815  4.01857383], 73281.65, [12.45039234 12.63700166  5.02315266]]
[1, [15.96904226 13.33720036  4.02376348], 73281.65, [12.45039234 12.63700166  5.02315266]]
[0, [15.86796275 14.73862255  6.89332555], 73281.65, [12.45039234 12.63700166  5.02315266]]
X[1, [15.96940141 12.07080714  3.74539409], 73281.71, [12.45045828 12.72141583  5.01226212]]
[1, [15.9680757  14.87494477  4.01952365], 73281.71, [12.45045828 12.72141583  5.01226212]]
[1, [15.96946967 13.38389249  4.0233329 ], 73281.71, [12.45045828 12.72141583  5.01226212]]
[0, [15.97175356 14.83445374  6.96524318], 73281.71, [12.45045828 12.72141583  5.01226212]]
X[1, [15.9680375  12.04604386  3.74848083], 73281.73, [12.45047937 12.74838498  5.00890117]]
[1, [15.96907963 14.85413526  4.01765969], 73281.73, [12.45047937 12.74838498  5.00890117]]
[1, [15.96944261 13.36236261  4.02141983], 73281.73, [12.45047937 12.74838498  5.00890117]]
X[1, [15.9680793  12.06345482  3.74539932], 73281.77, [12.45052037 12.80056558  5.00258206]]
[1, [15.96936084 14.86574491  4.02000564], 73281.77, [12.45052037 12.80056558  5.00258206]]
[1, [15.96901771 13.37358713  4.0227774 ], 73281.77, [12.45052037 12.80056558  5.00258206]]
[0, [15.88412612 14.77658366  6.90747541], 73281.77, [12.45052037 12.80056558  5.00258206]]
X[1, [15.96801651 12.04123054  3.74751344], 73281.79, [12.45054026 12.82577428  4.99962939]]
[1, [15.96809024 14.84639103  4.0149711 ], 73281.79, [12.45054026 12.82577428  4.99962939]]
[1, [15.96903616 13.35918345  4.02092291], 73281.79, [12.45054026 12.82577428  4.99962939]]
[0, [15.97294796 14.81518173  6.96156444], 73281.79, [12.45054026 12.82577428  4.99962939]]
X[1, [10.02895229 13.44976189  3.7430403 ], 73285.17, [13.53706372 13.55059705  4.85824864]]
[1, [10.02154453 12.2784933   3.82184546], 73285.17, [13.53706372 13.55059705  4.85824864]]
[1, [10.03134464 14.93830852  3.74261401], 73285.17, [13.53706372 13.55059705  4.85824864]]
[2, [10.01657657 11.92209296  3.93583479], 73285.17, [13.53706372 13.55059705  4.85824864]]
[1, [10.02076612 12.16487436  4.08756247], 73285.17, [13.53706372 13.55059705  4.85824864]]
[1, [10.02970306 13.58008934  4.08821424], 73285.17, [13.53706372 13.55059705  4.85824864]]
X[1, [10.02972407 13.43897828  3.74377158], 73285.21, [13.54272633 13.54696349  4.85785169]]
[1, [10.02462253 12.2653471   3.82003298], 73285.21, [13.54272633 13.54696349  4.85785169]]
[1, [10.03050097 14.92865528  3.74262478], 73285.21, [13.54272633 13.54696349  4.85785169]]
[2, [10.02105832 11.91529317  3.93782725], 73285.21, [13.54272633 13.54696349  4.85785169]]
[1, [10.02489758 12.15439116  4.08737944], 73285.21, [13.54272633 13.54696349  4.85785169]]
[1, [10.03176256 13.57444634  4.09032834], 73285.21, [13.54272633 13.54696349  4.85785169]]
X[1, [10.03029128 13.43863294  3.74247041], 73285.25, [13.54809489 13.54338494  4.85745486]]
[1, [10.02659624 12.26175746  3.82392811], 73285.25, [13.54809489 13.54338494  4.85745486]]
[1, [10.03095258 14.92532551  3.74597466], 73285.25, [13.54809489 13.54338494  4.85745486]]
[2, [10.02305543 11.91024879  3.93349712], 73285.25, [13.54809489 13.54338494  4.85745486]]
[1, [10.0269812  12.14939385  4.08487521], 73285.25, [13.54809489 13.54338494  4.85745486]]
[1, [10.03218695 13.56659336  4.09065059], 73285.25, [13.54809489 13.54338494  4.85745486]]
X[1, [10.02940219 13.44384054  3.74476775], 73285.27, [13.55067703 13.5416189   4.85726229]]
[1, [10.02177237 12.27431032  3.82253778], 73285.27, [13.55067703 13.5416189   4.85726229]]
[1, [10.03218486 14.93645938  3.74686761], 73285.27, [13.55067703 13.5416189   4.85726229]]
[2, [10.01702535 11.92229686  3.93575249], 73285.27, [13.55067703 13.5416189   4.85726229]]
[1, [10.02115743 12.16040643  4.08866724], 73285.27, [13.55067703 13.5416189   4.85726229]]
[1, [10.03071645 13.580805    4.08917969], 73285.27, [13.55067703 13.5416189   4.85726229]]
X[1, [10.03036638 13.44022004  3.74231861], 73285.31, [13.55564827 13.53813517  4.85688262]]
[1, [10.02479688 12.26608284  3.82168381], 73285.31, [13.55564827 13.53813517  4.85688262]]
[1, [10.03119732 14.92949566  3.74381922], 73285.31, [13.55564827 13.53813517  4.85688262]]
[2, [10.02045393 11.91382845  3.93863235], 73285.31, [13.55564827 13.53813517  4.85688262]]
[1, [10.02479967 12.15501413  4.08909453], 73285.31, [13.55564827 13.53813517  4.85688262]]
[1, [10.02910682 13.57358156  4.09173573], 73285.31, [13.55564827 13.53813517  4.85688262]]
X[1, [10.03016965 13.43050705  3.74393705], 73285.35, [13.56037473 13.53471728  4.85650249]]
[1, [10.02730455 12.25680821  3.82498913], 73285.35, [13.56037473 13.53471728  4.85650249]]
[1, [10.02853961 14.92568973  3.74426503], 73285.35, [13.56037473 13.53471728  4.85650249]]
[2, [10.02423168 11.9051313   3.93784265], 73285.35, [13.56037473 13.53471728  4.85650249]]
[1, [10.02768982 12.14864714  4.08945865], 73285.35, [13.56037473 13.53471728  4.85650249]]
[1, [10.03102326 13.56874294  4.09065095], 73285.35, [13.56037473 13.53471728  4.85650249]]
X[1, [10.02832029 13.44734454  3.74118419], 73285.37, [13.5626504  13.53303347  4.85630898]]
[1, [10.0322667  14.93397118  3.74122   ], 73285.37, [13.5626504  13.53303347  4.85630898]]
[1, [10.02251697 12.27387724  3.82392686], 73285.37, [13.5626504  13.53303347  4.85630898]]
[2, [10.01747615 11.91813582  3.93638126], 73285.37, [13.5626504  13.53303347  4.85630898]]
[1, [10.02252211 12.15690434  4.08977587], 73285.37, [13.5626504  13.53303347  4.85630898]]
[1, [10.02956824 13.57756282  4.08922206], 73285.37, [13.5626504  13.53303347  4.85630898]]
X[1, [10.03009147 13.439699    3.74449964], 73285.41, [13.5670346  13.52971752  4.85591584]]
[1, [10.03108153 14.92650056  3.74266137], 73285.41, [13.5670346  13.52971752  4.85591584]]
[1, [10.02493061 12.26752825  3.82050143], 73285.41, [13.5670346  13.52971752  4.85591584]]
[2, [10.02118893 11.91275067  3.93719298], 73285.41, [13.5670346  13.52971752  4.85591584]]
[1, [10.02510818 12.14962023  4.08746593], 73285.41, [13.5670346  13.52971752  4.85591584]]
[1, [10.0302161  13.57046416  4.08872517], 73285.41, [13.5670346  13.52971752  4.85591584]]
X[1, [10.03080081 13.43363143  3.74366321], 73285.45, [13.57120873 13.52647502  4.85552118]]
[1, [10.02997487 14.92052292  3.74441257], 73285.45, [13.57120873 13.52647502  4.85552118]]
[1, [10.02806227 12.25958297  3.82646431], 73285.45, [13.57120873 13.52647502  4.85552118]]
[2, [10.02385023 11.90536069  3.93444642], 73285.45, [13.57120873 13.52647502  4.85552118]]
[1, [10.02675081 12.14410366  4.08969528], 73285.45, [13.57120873 13.52647502  4.85552118]]
[1, [10.03077827 13.56494429  4.08865888], 73285.45, [13.57120873 13.52647502  4.85552118]]
X[1, [15.96542889 15.14063937  6.80912536], 73289.23, [12.43168215 13.55713409  7.27529408]]
[1, [15.96729314 14.86489109  6.90635484], 73289.23, [12.43168215 13.55713409  7.27529408]]
X[1, [15.96735901 15.1341303   6.8148729 ], 73289.27, [12.42910277 13.55886448  7.28071868]]
[1, [15.96952955 14.86005857  6.91609526], 73289.27, [12.42910277 13.55886448  7.28071868]]
X[1, [15.96525031 15.14601432  6.80889673], 73289.29, [12.42795116 13.5597123   7.28339654]]
[1, [15.96627272 14.86728046  6.9147332 ], 73289.29, [12.42795116 13.5597123   7.28339654]]
X[1, [15.96119392 15.15302936  6.80689219], 73289.31, [12.42688174 13.56054813  7.28601127]]
[1, [15.9630354  14.87545402  6.91232047], 73289.31, [12.42688174 13.56054813  7.28601127]]
X[1, [15.95526389 15.16473264  6.80458886], 73289.33, [12.42588888 13.5613719   7.28854168]]
[1, [15.95923688 14.8841278   6.90948978], 73289.33, [12.42588888 13.5613719   7.28854168]]
X[1, [15.96633862 15.13951351  6.8094605 ], 73289.39, [12.42332405 13.56377152  7.2956066 ]]
[1, [15.96707586 14.86408365  6.91410765], 73289.39, [12.42332405 13.56377152  7.2956066 ]]
X[1, [15.96849676 15.13421066  6.81785391], 73289.43, [12.42192731 13.56531097  7.3000567 ]]
[1, [15.96998561 14.8556398   6.9128178 ], 73289.43, [12.42192731 13.56531097  7.3000567 ]]
X[1, [15.96407387 15.14342791  6.81375398], 73289.45, [12.42131565 13.566062    7.3022707 ]]
[1, [15.96645653 14.86603359  6.908289  ], 73289.45, [12.42131565 13.566062    7.3022707 ]]
X[1, [15.96641273 15.13891156  6.81339775], 73289.49, [12.42025257 13.5675257   7.30672276]]
