[1, [10.02953042 13.57534255  4.0906225 ], 72671.85, [13.56259359 13.53335323  4.86261592]]
X[1, [10.03055662 13.43803911  3.74248219], 72671.89, [13.56709887 13.52997745  4.86215775]]
[1, [10.02919646 14.92586142  3.74279331], 72671.89, [13.56709887 13.52997745  4.86215775]]
[1, [10.02580099 12.25984845  3.82415056], 72671.89, [13.56709887 13.52997745  4.86215775]]
[2, [10.02254826 11.91022804  3.93687024], 72671.89, [13.56709887 13.52997745  4.86215775]]
[1, [10.02679247 12.15046637  4.086686  ], 72671.89, [13.56709887 13.52997745  4.86215775]]
[1, [10.03157832 13.56872448  4.09100526], 72671.89, [13.56709887 13.52997745  4.86215775]]
X[1, [10.02806399 13.44635334  3.74477934], 72671.91, [13.56926951 13.52831822  4.86192942]]
[1, [10.03178613 14.93417363  3.74446674], 72671.91, [13.56926951 13.52831822  4.86192942]]
[1, [10.02164505 12.26979198  3.82428375], 72671.91, [13.56926951 13.52831822  4.86192942]]
[2, [10.01705754 11.9168163   3.93672463], 72671.91, [13.56926951 13.52831822  4.86192942]]
[1, [10.02159533 12.15915841  4.09178307], 72671.91, [13.56926951 13.52831822  4.86192942]]
[1, [10.03036643 13.57752496  4.09019546], 72671.91, [13.56926951 13.52831822  4.86192942]]
X[1, [10.02870188 13.44120505  3.74330068], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
[1, [10.03165792 14.92879606  3.74167602], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
[1, [10.02376613 12.2664835   3.82066243], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
[2, [10.01985825 11.91448344  3.93715973], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
[1, [10.02387031 12.15499511  4.08920417], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
[1, [10.03085517 13.57284813  4.0895351 ], 72671.95, [13.57345677 13.52505922  4.8614796 ]]
