[2, [15.99433148  4.47295507  6.70597187], 68912.99, [12.46107071  6.11158511  7.47403946]]
[2, [15.97716111  6.14957538  6.71033951], 68912.99, [12.46107071  6.11158511  7.47403946]]
[1, [15.98562868  4.7154494   6.85781213], 68912.99, [12.46107071  6.11158511  7.47403946]]
[1, [15.97549962  5.90490533  6.863735  ], 68912.99, [12.46107071  6.11158511  7.47403946]]
X[1, [15.97344509  4.7979011   6.61520521], 68913.05, [12.45676293  6.1140864   7.49262284]]
[1, [15.97475811  5.7688897   6.61170325], 68913.05, [12.45676293  6.1140864   7.49262284]]
[2, [15.980041    4.4476576   6.72730379], 68913.05, [12.45676293  6.1140864   7.49262284]]
[2, [15.97680351  6.11759281  6.72566303], 68913.05, [12.45676293  6.1140864   7.49262284]]
[1, [15.97394232  4.68880859  6.8760891 ], 68913.05, [12.45676293  6.1140864   7.49262284]]
[1, [15.97390073  5.88035503  6.87861106], 68913.05, [12.45676293  6.1140864   7.49262284]]
X[1, [15.97055241  4.79091183  6.61967006], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
[1, [15.97287246  5.76455887  6.61826493], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
[2, [15.97698999  4.44034656  6.73142149], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
[2, [15.97740263  6.11005274  6.73255331], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
[1, [15.97148523  4.68009885  6.88537474], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
[1, [15.9728969   5.8720931   6.88560014], 68913.09, [12.45437365  6.11568243  7.5029425 ]]
X[1, [15.97009222  4.78646462  6.61968385], 68913.13, [12.45230049  6.11721971  7.51161709]]
[1, [15.97324796  5.75887021  6.6202527 ], 68913.13, [12.45230049  6.11721971  7.51161709]]
[2, [15.97513831  4.43270589  6.73571986], 68913.13, [12.45230049  6.11721971  7.51161709]]
[2, [15.97661297  6.10975445  6.73546928], 68913.13, [12.45230049  6.11721971  7.51161709]]
[1, [15.96904388  4.67510395  6.88685069], 68913.13, [12.45230049  6.11721971  7.51161709]]
[1, [15.97334559  5.86675031  6.88818796], 68913.13, [12.45230049  6.11721971  7.51161709]]
X[1, [15.96733508  4.78200154  6.62416919], 68913.17, [12.45049758  6.11869883  7.51865176]]
[1, [15.97291927  5.75548511  6.62606711], 68913.17, [12.45049758  6.11869883  7.51865176]]
[2, [15.97258281  4.42853297  6.73575972], 68913.17, [12.45049758  6.11869883  7.51865176]]
[2, [15.97751592  6.10306061  6.7374913 ], 68913.17, [12.45049758  6.11869883  7.51865176]]
[1, [15.96722135  4.67279855  6.89172613], 68913.17, [12.45049758  6.11869883  7.51865176]]
[1, [15.97234114  5.86372615  6.89033484], 68913.17, [12.45049758  6.11869883  7.51865176]]
X[1, [15.96969591  4.78891681  6.62390174], 68913.19, [12.44968301  6.11941725  7.52155492]]
[1, [15.97380877  5.75869907  6.62315458], 68913.19, [12.44968301  6.11941725  7.52155492]]
[2, [15.97650396  4.43618857  6.73501618], 68913.19, [12.44968301  6.11941725  7.52155492]]
[2, [15.97685913  6.11123324  6.73088056], 68913.19, [12.44968301  6.11941725  7.52155492]]
[1, [15.97180352  4.67788609  6.88353903], 68913.19, [12.44968301  6.11941725  7.52155492]]
[1, [15.97209927  5.87142551  6.88790257], 68913.19, [12.44968301  6.11941725  7.52155492]]
X[1, [15.96819144  4.7842371   6.62173503], 68913.23, [12.4482028   6.12081255  7.52613861]]
[1, [15.97250595  5.75489255  6.62284484], 68913.23, [12.4482028   6.12081255  7.52613861]]
[2, [15.9746821   4.43254827  6.73669195], 68913.23, [12.4482028   6.12081255  7.52613861]]
[2, [15.97697426  6.10385464  6.73961824], 68913.23, [12.4482028   6.12081255  7.52613861]]
[1, [15.96918935  4.67269037  6.88640906], 68913.23, [12.4482028   6.12081255  7.52613861]]
[1, [15.97293013  5.86768889  6.88755347], 68913.23, [12.4482028   6.12081255  7.52613861]]
X[1, [15.9674739   4.78119415  6.62387926], 68913.27, [12.44689968  6.1221531   7.52910715]]
[1, [15.97261896  5.75263791  6.62253738], 68913.27, [12.44689968  6.1221531   7.52910715]]
[2, [15.97313826  4.43093215  6.73872452], 68913.27, [12.44689968  6.1221531   7.52910715]]
[2, [15.97748228  6.10244751  6.73563059], 68913.27, [12.44689968  6.1221531   7.52910715]]
[1, [15.96721631  4.67316929  6.88947855], 68913.27, [12.44689968  6.1221531   7.52910715]]
[1, [15.97347662  5.86147265  6.88780265], 68913.27, [12.44689968  6.1221531   7.52910715]]
X[1, [15.97032311  4.78281279  6.62316902], 68913.29, [12.4463088   6.12280318  7.52998967]]
[1, [15.9735538   5.75813652  6.62332581], 68913.29, [12.4463088   6.12280318  7.52998967]]
[2, [15.97653998  4.4382201   6.73769357], 68913.29, [12.4463088   6.12280318  7.52998967]]
[2, [15.97779382  6.10859672  6.73701271], 68913.29, [12.4463088   6.12280318  7.52998967]]
[1, [15.97142489  4.67753068  6.88905691], 68913.29, [12.4463088   6.12280318  7.52998967]]
[1, [15.97426544  5.86718874  6.88901866], 68913.29, [12.4463088   6.12280318  7.52998967]]
X[1, [15.96884267  4.7821318   6.62224569], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
[1, [15.97313863  5.75340265  6.62421552], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
[2, [15.97408481  4.43164004  6.7368721 ], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
[2, [15.97774205  6.10449208  6.73854887], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
[1, [15.96868668  4.67266146  6.88912513], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
[1, [15.97395326  5.8626555   6.89036144], 68913.33, [12.44523875  6.12406345  7.5305506 ]]
X[1, [15.96822534 12.07227339  3.74312706], 68917.57, [12.43927085 12.5343648   5.04458432]]
[1, [15.96819412 13.3870821   4.01778903], 68917.57, [12.43927085 12.5343648   5.04458432]]
[1, [15.9682336  14.87938405  4.0226203 ], 68917.57, [12.43927085 12.5343648   5.04458432]]
X[1, [15.96829089 11.98452581  3.75888785], 68917.55, [12.43931352 12.50340724  5.04901919]]
[1, [15.9692707  13.30060346  4.02363539], 68917.55, [12.43931352 12.50340724  5.04901919]]
[1, [15.96853102 14.78393649  4.00990651], 68917.55, [12.43931352 12.50340724  5.04901919]]
[0, [15.97063777 14.77834629  6.94446836], 68917.55, [12.43931352 12.50340724  5.04901919]]
X[1, [15.9692446  12.03152067  3.75261842], 68917.61, [12.4391867  12.59458579  5.03617033]]
[1, [15.96927245 13.34424258  4.02137745], 68917.61, [12.4391867  12.59458579  5.03617033]]
[1, [15.96933525 14.83682649  4.01309501], 68917.61, [12.4391867  12.59458579  5.03617033]]
[0, [15.97053818 14.8109196   6.95193208], 68917.61, [12.4391867  12.59458579  5.03617033]]
X[1, [15.96827108 12.03954664  3.75350983], 68917.65, [12.43910385 12.65251101  5.02839317]]
[1, [15.9682125  14.85050741  4.01930982], 68917.65, [12.43910385 12.65251101  5.02839317]]
[1, [15.96824541 13.35837936  4.02416476], 68917.65, [12.43910385 12.65251101  5.02839317]]
[0, [15.97140495 14.81516242  6.95373928], 68917.65, [12.43910385 12.65251101  5.02839317]]
X[1, [15.96824187 12.05216769  3.75030401], 68917.69, [12.43902226 12.70810565  5.02124517]]
[1, [15.96955806 14.85797976  4.01776212], 68917.69, [12.43902226 12.70810565  5.02124517]]
[1, [15.96824088 13.36919005  4.02141775], 68917.69, [12.43902226 12.70810565  5.02124517]]
[0, [15.94463203 14.80626996  6.93758395], 68917.69, [12.43902226 12.70810565  5.02124517]]
X[1, [15.96824567 12.03999286  3.75287665], 68917.71, [12.43898186 12.73502333  5.01789206]]
[1, [15.96940934 14.84066909  4.01645095], 68917.71, [12.43898186 12.73502333  5.01789206]]
[1, [15.96967773 13.3521813   4.01909289], 68917.71, [12.43898186 12.73502333  5.01789206]]
[0, [15.97199093 14.80959355  6.95597426], 68917.71, [12.43898186 12.73502333  5.01789206]]
X[1, [15.96817448 12.07670993  3.74492363], 68917.77, [12.43886251 12.81224787  5.00865388]]
[1, [15.96818753 14.88314018  4.02131417], 68917.77, [12.43886251 12.81224787  5.00865388]]
[1, [15.96820379 13.39052226  4.02352036], 68917.77, [12.43886251 12.81224787  5.00865388]]
[0, [15.9699288  14.83801548  6.95924484], 68917.77, [12.43886251 12.81224787  5.00865388]]
X[1, [10.02973891 13.44232368  3.74720614], 68921.13, [13.5256994  13.53567952  4.86933771]]
[1, [10.02418374 12.2705484   3.82134216], 68921.13, [13.5256994  13.53567952  4.86933771]]
[1, [10.03129782 14.93100992  3.74278023], 68921.13, [13.5256994  13.53567952  4.86933771]]
[2, [10.01963591 11.91698795  3.93563167], 68921.13, [13.5256994  13.53567952  4.86933771]]
[1, [10.02350539 12.15781712  4.08570411], 68921.13, [13.5256994  13.53567952  4.86933771]]
[1, [10.0307724  13.57652377  4.08620178], 68921.13, [13.5256994  13.53567952  4.86933771]]
X[1, [10.029319   13.43767549  3.74472598], 68921.17, [13.5316957  13.53214315  4.86900253]]
[1, [10.02662797 12.26627393  3.82400763], 68921.17, [13.5316957  13.53214315  4.86900253]]
[1, [10.02857208 14.92961768  3.74428664], 68921.17, [13.5316957  13.53214315  4.86900253]]
[2, [10.02275521 11.90770581  3.93827013], 68921.17, [13.5316957  13.53214315  4.86900253]]
[1, [10.02623213 12.15208799  4.09007377], 68921.17, [13.5316957  13.53214315  4.86900253]]
[1, [10.03239765 13.56859358  4.09022936], 68921.17, [13.5316957  13.53214315  4.86900253]]
X[1, [10.02826899 13.44616765  3.74190875], 68921.19, [13.53458189 13.53039579  4.86883303]]
[1, [10.02033435 12.2766314   3.82530742], 68921.19, [13.53458189 13.53039579  4.86883303]]
[1, [10.03308107 14.93879562  3.74597866], 68921.19, [13.53458189 13.53039579  4.86883303]]
[2, [10.01596608 11.92460229  3.93515311], 68921.19, [13.53458189 13.53039579  4.86883303]]
[1, [10.02031626 12.16508801  4.08495938], 68921.19, [13.53458189 13.53039579  4.86883303]]
[1, [10.02960877 13.58187075  4.09218422], 68921.19, [13.53458189 13.53039579  4.86883303]]
X[1, [10.03025259 13.43881423  3.74347203], 68921.23, [13.54014059 13.52694397  4.86849634]]
[1, [10.02404481 12.267665    3.82355974], 68921.23, [13.54014059 13.52694397  4.86849634]]
[1, [10.03115414 14.92850012  3.74246969], 68921.23, [13.54014059 13.52694397  4.86849634]]
[2, [10.0196518  11.91823582  3.93676502], 68921.23, [13.54014059 13.52694397  4.86849634]]
[1, [10.02353113 12.15455126  4.08846363], 68921.23, [13.54014059 13.52694397  4.86849634]]
[1, [10.030384   13.57526013  4.09045374], 68921.23, [13.54014059 13.52694397  4.86849634]]
X[1, [10.03137559 13.43605447  3.74513922], 68921.27, [13.54542737 13.52355225  4.86816405]]
[1, [10.02667698 12.26299326  3.82209519], 68921.27, [13.54542737 13.52355225  4.86816405]]
[1, [10.02988309 14.92267287  3.74382296], 68921.27, [13.54542737 13.52355225  4.86816405]]
[2, [10.02309752 11.90925821  3.9393577 ], 68921.27, [13.54542737 13.52355225  4.86816405]]
[1, [10.02678424 12.15257672  4.08850843], 68921.27, [13.54542737 13.52355225  4.86816405]]
[1, [10.03097076 13.56908301  4.08914783], 68921.27, [13.54542737 13.52355225  4.86816405]]
X[1, [10.02815416 13.44544143  3.74216379], 68921.29, [13.54797384 13.52188055  4.86799847]]
[1, [10.02083073 12.27569401  3.8245692 ], 68921.29, [13.54797384 13.52188055  4.86799847]]
[1, [10.03309496 14.93724186  3.74520364], 68921.29, [13.54797384 13.52188055  4.86799847]]
[2, [10.0159528  11.92152052  3.93745493], 68921.29, [13.54797384 13.52188055  4.86799847]]
[1, [10.01989851 12.16380707  4.08810851], 68921.29, [13.54797384 13.52188055  4.86799847]]
[1, [10.03047757 13.58333573  4.09220821], 68921.29, [13.54797384 13.52188055  4.86799847]]
X[1, [10.02987183 13.44056752  3.74536738], 68921.33, [13.55288304 13.51858895  4.86766769]]
[1, [10.02397072 12.27058881  3.82493883], 68921.33, [13.55288304 13.51858895  4.86766769]]
[1, [10.03078072 14.93337429  3.74235232], 68921.33, [13.55288304 13.51858895  4.86766769]]
[2, [10.0194456  11.91618122  3.93353067], 68921.33, [13.55288304 13.51858895  4.86766769]]
[1, [10.02406323 12.15411087  4.09007524], 68921.33, [13.55288304 13.51858895  4.86766769]]
[1, [10.02972049 13.57492616  4.09161673], 68921.33, [13.55288304 13.51858895  4.86766769]]
X[1, [10.03062602 13.43839479  3.74451085], 68921.37, [13.55756251 13.51537217  4.867341  ]]
[1, [10.03031732 14.92201707  3.74068474], 68921.37, [13.55756251 13.51537217  4.867341  ]]
[1, [10.02648861 12.26086357  3.8221078 ], 68921.37, [13.55756251 13.51537217  4.867341  ]]
[2, [10.02255044 11.91065607  3.93862113], 68921.37, [13.55756251 13.51537217  4.867341  ]]
[1, [10.02678771 12.15120384  4.08821446], 68921.37, [13.55756251 13.51537217  4.867341  ]]
[1, [10.03167059 13.56912999  4.09215874], 68921.37, [13.55756251 13.51537217  4.867341  ]]
